,x1,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x60,x62
180,Iya,Rumah,5,Sejuk,> 2200 VA,Tidak,16-20,1,2,2,1,Tidak ada,1,2,2,Tidak ada,2,3,1,4,Tidak ada,3,1,2 - 4 jam,2 - 4 jam,> 8 jam,8 - 12 jam,2 - 4 jam,4 - 8 jam,3 kali,2 kali,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,9-12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,> 12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.500.001 - Rp 2.000.000,Tidak Ada perbedaan signifikan,4.0
181,Iya,Rumah,3,Sejuk,2200 VA,Tidak,10-15,1,1,1,1,Tidak ada,1,1,1,Tidak ada,1,3,1,2,Tidak ada,2,1,2 - 4 jam,2 - 4 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,4 - 8 jam,2 kali,2 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
182,Iya,Rumah,4,Sejuk,1300 VA,Tidak,10-15,1,Tidak ada,1,1,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,2,Tidak ada,2,1,< 2 jam,2 - 4 jam,> 8 jam,8 - 12 jam,Tidak punya komputer,Tidak punya komputer,2 kali,2 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
183,Iya,Rumah,4,Sejuk,1300 VA,Tidak,10-15,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,1,1,Tidak ada,1,1,1,2,Tidak ada,2,Tidak ada,< 2 jam,2 - 4 jam,2 - 4 jam,4 - 8 jam,2 - 4 jam,2 - 4 jam,Tidak punya mesin cuci,2 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,TIdak,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
184,Iya,Rumah,3,Sejuk,1300 VA,Tidak,10-15,1,Tidak ada,1,1,Tidak ada,Tidak ada,1,1,Tidak ada,1,1,1,2,Tidak ada,2,1,< 2 jam,2 - 4 jam,4 - 8 jam,4 - 8 jam,2 - 4 jam,4 - 8 jam,2 kali,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
185,Iya,Rumah,5,Sejuk,2200 VA,Tidak,16-20,1,Tidak ada,1,1,1,Tidak ada,1,1,Tidak ada,1,1,1,4,Tidak ada,1,1,2 - 4 jam,2 - 4 jam,> 8 jam,8 - 12 jam,2 - 4 jam,4 - 8 jam,2 kali,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,<2 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
186,Iya,Rumah,3,Sejuk,1300 VA,Tidak,10-15,1,1,1,1,Tidak ada,1,1,1,Tidak ada,1,1,1,2,Tidak ada,1,1,< 2 jam,< 2 jam,2 - 4 jam,2 - 4 jam,4 - 8 jam,4 - 8 jam,1 kali,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
187,Iya,Rumah,5,Sejuk,> 2200 VA,Tidak,16-20,1,1,1,1,Tidak ada,1,2,1,Tidak ada,1,2,1,4,Tidak ada,1,1,< 2 jam,< 2 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,4 - 8 jam,2 kali,2 kali,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,<2 Jam,3-8 Jam,> 12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,Tidak Ada perbedaan signifikan,4.0
188,Iya,Rumah,4,Sejuk,1300 VA,Ya,6-10,1,1,1,Tidak ada,Tidak ada,Tidak ada,1,1,Tidak ada,1,1,1,2,Tidak ada,2,Tidak ada,< 2 jam,2 - 4 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,2 - 4 jam,Tidak punya mesin cuci,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,> 12 Jam,<2 Jam,<2 Jam,9-12 Jam,> 12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
189,Iya,Rumah,4,Sejuk,1300 VA,Tidak,10-15,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,2,Tidak ada,2,1,2 - 4 jam,< 2 jam,4 - 8 jam,4 - 8 jam,Tidak punya komputer,Tidak punya komputer,2 kali,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,3-8 Jam,<2 Jam,3-8 Jam,> 12 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
190,Iya,Kontrakan,3,Sejuk,1300 VA,Tidak,10-15,1,1,1,1,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,1,Tidak ada,2,Tidak ada,2 - 4 jam,2 - 4 jam,2 - 4 jam,4 - 8 jam,Tidak punya komputer,Tidak punya komputer,Tidak punya mesin cuci,2 kali,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,3-8 Jam,3-8 Jam,<2 Jam,3-8 Jam,9-12 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,3.0
191,Iya,Rumah,5,Sejuk,1300 VA,Tidak,10-15,1,Tidak ada,1,1,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,2,Tidak ada,2,Tidak ada,2 - 4 jam,2 - 4 jam,4 - 8 jam,8 - 12 jam,Tidak punya komputer,Tidak punya komputer,Tidak punya mesin cuci,3 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,3-8 Jam,3-8 Jam,<2 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
192,Iya,Rumah,5,Sejuk,450 VA,Tidak,6-10,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,1,1,2 - 4 jam,2 - 4 jam,4 - 8 jam,4 - 8 jam,Tidak punya komputer,Tidak punya komputer,2 kali,2 kali,Ya,Ya,Ya,Tidak,Tidak,Tidak,Ya,3-8 Jam,3-8 Jam,9-12 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,>4 Jam,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
193,Iya,Rumah,5,Sejuk,2200 VA,Tidak,10-15,1,1,1,1,Tidak ada,1,1,1,Tidak ada,1,2,1,3,Tidak ada,2,1,2 - 4 jam,4 - 8 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,4 - 8 jam,3 kali,2 kali,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,3-8 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,Tidak Ada perbedaan signifikan,4.0
194,Iya,Rumah,5,Sejuk,2200 VA,Tidak,10-15,1,Tidak ada,1,1,Tidak ada,1,1,1,Tidak ada,1,1,1,4,Tidak ada,2,1,< 2 jam,2 - 4 jam,> 8 jam,8 - 12 jam,2 - 4 jam,4 - 8 jam,2 kali,2 kali,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,3-8 Jam,3-8 Jam,<2 Jam,3-8 Jam,9-12 Jam,> 12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,"Maret, April, Oktober, November, Desember",4.0
195,Iya,Rumah,3,Panas,> 2200 VA,Ya,lebih dari 20,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,3,Tidak ada,1,4,Tidak ada,3,1,2 - 4 jam,4 - 8 jam,4 - 8 jam,> 12 jam,Tidak punya komputer,Tidak punya komputer,4 kali,4 kali,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,9-12 Jam,<2 Jam,3-8 Jam,3-8 Jam,3-8 Jam,> 12 Jam,TIdak,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,Tidak Ada perbedaan signifikan,2.0
196,Iya,Rumah,4,Sejuk,> 2200 VA,Ya,16-20,1,1,1,1,Tidak ada,Tidak ada,2,1,1,1,2,1,2,Tidak ada,1,1,< 2 jam,< 2 jam,> 8 jam,> 12 jam,4 - 8 jam,8 - 12 jam,> 4 Kali,> 4 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,3-8 Jam,<2 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,TIdak,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,"Juni, Juli, Agustus",4.0
197,Iya,Rumah,5,Panas,> 2200 VA,Tidak,16-20,1,1,1,Tidak ada,1,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,5,1,Tidak ada,1,< 2 jam,< 2 jam,4 - 8 jam,> 12 jam,< 2 jam,2 - 4 jam,> 4 Kali,1 kali,Tidak,Ya,Ya,Tidak,Tidak,Tidak,Ya,3-8 Jam,3-8 Jam,3-8 Jam,<2 Jam,9-12 Jam,9-12 Jam,TIdak,1-2 Jam,Rp. 1.000.001 - Rp 1.500.000,Tidak Ada perbedaan signifikan,3.0
198,Iya,Rumah,4,Sejuk,> 2200 VA,Tidak,10-15,1,Tidak ada,2,Tidak ada,Tidak ada,Tidak ada,1,1,Tidak ada,2,1,1,1,Tidak ada,2,1,< 2 jam,< 2 jam,4 - 8 jam,4 - 8 jam,4 - 8 jam,8 - 12 jam,4 kali,2 kali,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,> 12 Jam,> 12 Jam,3-8 Jam,3-8 Jam,> 12 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
199,Iya,Rumah,5,Panas,2200 VA,Tidak,6-10,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,2,Tidak ada,1,1,< 2 jam,< 2 jam,> 8 jam,8 - 12 jam,2 - 4 jam,< 2 jam,> 4 Kali,> 4 kali,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,9-12 Jam,3-8 Jam,9-12 Jam,9-12 Jam,> 12 Jam,9-12 Jam,TIdak,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,"Januari, Juli, Agustus, Desember",4.0
200,Iya,Rumah,5,Panas,> 2200 VA,Tidak,lebih dari 20,1,1,1,1,1,Tidak ada,3,1,Tidak ada,2,Tidak ada,2,4,Tidak ada,2,1,4 - 8 jam,4 - 8 jam,> 8 jam,< 2 jam,4 - 8 jam,< 2 jam,> 4 Kali,> 4 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,3-8 Jam,<2 Jam,<2 Jam,3-8 Jam,<2 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,> Rp 2.000.000,Tidak Ada perbedaan signifikan,4.0
201,Iya,Apartemen,1,Sejuk,2200 VA,Ya,6-10,Tidak ada,Tidak ada,1,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,2,Tidak ada,Tidak ada,1,Tidak ada,Tidak punya TV,Tidak punya TV,> 8 jam,> 12 jam,Tidak punya komputer,Tidak punya komputer,Tidak punya mesin cuci,2 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,> 12 Jam,<2 Jam,<2 Jam,<2 Jam,<2 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
202,Iya,Rumah,5,Sejuk,1300 VA,Tidak,6-10,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,1,1,Tidak punya TV,Tidak punya TV,2 - 4 jam,2 - 4 jam,Tidak punya komputer,Tidak punya komputer,2 kali,2 kali,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,9-12 Jam,9-12 Jam,<2 Jam,3-8 Jam,9-12 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Juli,4.0
203,Iya,Rumah,4,Sejuk,1300 VA,Tidak,16-20,1,Tidak ada,1,Tidak ada,1,Tidak ada,Tidak ada,2,Tidak ada,1,Tidak ada,1,Tidak ada,Tidak ada,1,1,> 8 jam,2 - 4 jam,2 - 4 jam,4 - 8 jam,Tidak punya komputer,Tidak punya komputer,> 4 Kali,4 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,3.0
204,Iya,Rumah,5,Panas,1300 VA,Tidak,6-10,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,1,1,Tidak punya TV,Tidak punya TV,< 2 jam,< 2 jam,Tidak punya komputer,Tidak punya komputer,3 kali,3 kali,Ya,Ya,Tidak,Tidak,Ya,Ya,Ya,> 12 Jam,> 12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
205,Iya,Rumah,4,Panas,2200 VA,Ya,16-20,1,1,1,1,1,Tidak ada,Tidak ada,1,Tidak ada,3,Tidak ada,2,3,Tidak ada,3,1,< 2 jam,< 2 jam,> 8 jam,> 12 jam,< 2 jam,< 2 jam,> 4 Kali,> 4 kali,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,> 12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,TIdak,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,Tidak Ada perbedaan signifikan,4.0
206,Iya,Rumah,5,Sejuk,900 VA,Tidak,6-10,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,2,Tidak ada,2,Tidak ada,Tidak ada,1,1,2 - 4 jam,4 - 8 jam,2 - 4 jam,2 - 4 jam,< 2 jam,< 2 jam,4 kali,1 kali,Tidak,Ya,Tidak,Ya,Ya,Tidak,Ya,3-8 Jam,3-8 Jam,<2 Jam,3-8 Jam,3-8 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
207,Iya,Rumah,> 5,Sejuk,2200 VA,Ya,lebih dari 20,1,1,1,Tidak ada,1,Tidak ada,1,2,Tidak ada,3,1,3,1,Tidak ada,2,1,2 - 4 jam,8 - 12 jam,2 - 4 jam,2 - 4 jam,< 2 jam,2 - 4 jam,> 4 Kali,4 kali,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,9-12 Jam,3-8 Jam,<2 Jam,> 12 Jam,9-12 Jam,3-8 Jam,Ya,1-2 Jam,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
208,Iya,Rumah,> 5,Sejuk,2200 VA,Tidak,16-20,2,Tidak ada,2,1,Tidak ada,1,1,Tidak ada,Tidak ada,4,1,1,Tidak ada,Tidak ada,1,1,4 - 8 jam,4 - 8 jam,Tidak punya AC/kipas angin,< 2 jam,2 - 4 jam,2 - 4 jam,2 kali,2 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,<2 Jam,<2 Jam,<2 Jam,<2 Jam,3-8 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
209,Iya,Rumah,3,Sejuk,> 2200 VA,Tidak,6-10,2,1,1,1,1,Tidak ada,1,Tidak ada,2,2,1,3,2,Tidak ada,2,1,> 8 jam,4 - 8 jam,> 8 jam,8 - 12 jam,4 - 8 jam,2 - 4 jam,2 kali,1 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,9-12 Jam,> 12 Jam,<2 Jam,<2 Jam,9-12 Jam,> 12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,Juni,3.0
210,Iya,Rumah,5,Panas,2200 VA,Ya,lebih dari 20,2,Tidak ada,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,2,Tidak ada,2,3,Tidak ada,2,1,> 8 jam,4 - 8 jam,4 - 8 jam,8 - 12 jam,Tidak punya komputer,Tidak punya komputer,3 kali,1 kali,Tidak,Ya,Tidak,Ya,Ya,Tidak,Ya,3-8 Jam,<2 Jam,<2 Jam,9-12 Jam,3-8 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,Tidak Ada perbedaan signifikan,4.0
211,Iya,Rumah,5,Sejuk,900 VA,Tidak,6-10,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,2,Tidak ada,1,Tidak ada,1,2,1,2 - 4 jam,< 2 jam,< 2 jam,< 2 jam,2 - 4 jam,4 - 8 jam,4 kali,2 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,9-12 Jam,3-8 Jam,9-12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,Ya,>4 Jam,< Rp. 500.000,"April, Tidak Ada perbedaan signifikan",4.0
212,Iya,Rumah,> 5,Panas,> 2200 VA,Tidak,6-10,2,Tidak ada,1,Tidak ada,2,Tidak ada,Tidak ada,Tidak ada,Tidak ada,2,2,2,2,Tidak ada,2,1,> 8 jam,> 12 jam,> 8 jam,> 12 jam,4 - 8 jam,< 2 jam,> 4 Kali,2 kali,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,9-12 Jam,3-8 Jam,<2 Jam,<2 Jam,<2 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,Tidak Ada perbedaan signifikan,4.0
213,Iya,Rumah,4,Panas,2200 VA,Tidak,10-15,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,2,Tidak ada,1,4,Tidak ada,3,1,2 - 4 jam,4 - 8 jam,4 - 8 jam,4 - 8 jam,Tidak punya komputer,Tidak punya komputer,4 kali,4 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,<2 Jam,3-8 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,TIdak,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,3.0
214,Iya,Rumah,5,Panas,> 2200 VA,Ya,lebih dari 20,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,3,Tidak ada,1,4,Tidak ada,3,1,2 - 4 jam,2 - 4 jam,> 8 jam,8 - 12 jam,Tidak punya komputer,Tidak punya komputer,> 4 Kali,> 4 kali,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,9-12 Jam,<2 Jam,3-8 Jam,<2 Jam,3-8 Jam,> 12 Jam,TIdak,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,"Juni, Juli, Agustus, September",2.0
215,Iya,Rumah,4,Panas,2200 VA,Ya,10-15,1,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,2,Tidak ada,1,3,Tidak ada,2,1,2 - 4 jam,2 - 4 jam,> 8 jam,8 - 12 jam,Tidak punya komputer,Tidak punya komputer,> 4 Kali,> 4 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,3-8 Jam,<2 Jam,3-8 Jam,<2 Jam,3-8 Jam,> 12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,3.0
216,Iya,Kos,1,Panas,1300 VA,Tidak,1-5,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,Tidak ada,1,Tidak ada,Tidak punya TV,Tidak punya TV,4 - 8 jam,4 - 8 jam,Tidak punya komputer,Tidak punya komputer,Tidak punya mesin cuci,Tidak punya setrika,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,3-8 Jam,<2 Jam,<2 Jam,<2 Jam,<2 Jam,<2 Jam,TIdak,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,1.0
217,Iya,Kos,1,Sejuk,1300 VA,Tidak,1-5,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,Tidak punya TV,Tidak punya TV,Tidak punya AC/kipas angin,Tidak punya AC/kipas angin,Tidak punya komputer,Tidak punya komputer,Tidak punya mesin cuci,Tidak punya setrika,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,3-8 Jam,<2 Jam,<2 Jam,<2 Jam,<2 Jam,<2 Jam,TIdak,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,2.0
218,Iya,Kos,1,Panas,1300 VA,Tidak,1-5,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,1,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,2 - 4 jam,2 - 4 jam,4 - 8 jam,4 - 8 jam,Tidak punya komputer,Tidak punya komputer,Tidak punya mesin cuci,Tidak punya setrika,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,9-12 Jam,<2 Jam,<2 Jam,<2 Jam,<2 Jam,<2 Jam,TIdak,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,1.0
219,Iya,Rumah,4,Sejuk,2200 VA,Ya,16-20,1,1,1,1,Tidak ada,1,1,1,Tidak ada,1,2,1,3,Tidak ada,2,1,2 - 4 jam,2 - 4 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,2 - 4 jam,3 kali,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,"Januari, Agustus, September",4.0
220,Iya,Rumah,3,Sejuk,2200 VA,Ya,10-15,1,1,1,1,1,1,1,1,Tidak ada,1,2,1,3,1,2,1,2 - 4 jam,2 - 4 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,4 - 8 jam,2 kali,1 kali,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,9-12 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.000.001 - Rp 1.500.000,"Maret, April, November, Desember",4.0
221,Iya,Rumah,3,Sejuk,1300 VA,Ya,10-15,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,1,1,Tidak ada,1,1,1,2,Tidak ada,2,Tidak ada,< 2 jam,2 - 4 jam,4 - 8 jam,8 - 12 jam,< 2 jam,2 - 4 jam,Tidak punya mesin cuci,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,"Februari, Maret, Juni, Juli, Desember",4.0
222,Iya,Rumah,4,Sejuk,2200 VA,Ya,16-20,1,Tidak ada,1,2,Tidak ada,1,1,1,Tidak ada,1,1,1,3,Tidak ada,2,1,< 2 jam,2 - 4 jam,4 - 8 jam,4 - 8 jam,2 - 4 jam,8 - 12 jam,1 kali,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,"April, Juni, Juli",4.0
223,Iya,Rumah,4,Panas,2200 VA,Ya,lebih dari 20,2,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,4,Tidak ada,1,Tidak ada,2 - 4 jam,2 - 4 jam,4 - 8 jam,4 - 8 jam,8 - 12 jam,4 - 8 jam,3 kali,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,9-12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,3-8 Jam,> 12 Jam,Ya,1-2 Jam,Rp. 1.000.001 - Rp 1.500.000,"Januari, Juli, Agustus, Oktober",4.0
224,Iya,Rumah,4,Sejuk,> 2200 VA,Ya,10-15,1,1,1,1,1,1,2,1,Tidak ada,2,3,1,3,1,2,1,< 2 jam,2 - 4 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,2 - 4 jam,2 kali,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,3-8 Jam,<2 Jam,3-8 Jam,9-12 Jam,9-12 Jam,Ya,<1 Jam,Rp. 1.000.001 - Rp 1.500.000,Tidak Ada perbedaan signifikan,4.0
